2021-04-07 21:52:47,950 DEBUG   telegram.ext.dispatcher Setting singleton dispatcher as <telegram.ext.dispatcher.Dispatcher object at 0x0000025C4A28F040>
2021-04-08 01:05:23,037 DEBUG   telegram.bot [<telegram.update.Update object at 0x0000028BCE201400>]
2021-04-08 01:05:23,038 DEBUG   telegram.bot Exiting: get_updates
2021-04-08 01:05:23,038 DEBUG   telegram.bot Entering: get_updates
2021-04-08 01:05:23,038 DEBUG   telegram.ext.dispatcher Processing Update: {'update_id': 297234621, 'message': {'message_id': 988, 'date': 1617833122, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': 'B', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 291485901, 'first_name': 'Anton', 'is_bot': False, 'last_name': 'P', 'username': 'zerapten', 'language_code': 'en'}}}
2021-04-08 01:05:23,038 DEBUG   telegram.bot Entering: send_message
2021-04-08 01:05:23,133 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 544
2021-04-08 01:05:23,134 DEBUG   telegram.bot {'message_id': 989, 'date': 1617833122, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': "You're wrong!\nCorrect answer: C \nThe Treaty of Lisbon was signed in the Portuguese capital on 13 December 2007 and became law on 1 December 2009. It sought to make the EU more democratic, more efficient and better able to address global problems, such as climate change, with one voice.", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 01:05:23,135 DEBUG   telegram.bot Exiting: send_message
2021-04-08 01:05:23,135 DEBUG   telegram.bot Entering: send_message
2021-04-08 01:05:23,236 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 766
2021-04-08 01:05:23,236 DEBUG   telegram.bot {'message_id': 990, 'date': 1617833122, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': "Who am I? Here are some clues. I am the President of a European institution and was elected by the European Parliament for a period of 5 years. I head up a team known as the ‘college’. Our task is to promote the interests of the European Union as a whole. I am the first woman to be elected for this role.\nA. You are Christine Lagarde, President of the European Central Bank.\nB. You are Ursula von der Leyen, President of the European Commission.\nC. You are Emily O'Reilly, the European Ombudsman.", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 01:05:23,237 DEBUG   telegram.bot Exiting: send_message
2021-04-08 01:05:23,831 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/getUpdates HTTP/1.1" 200 324
2021-04-08 01:05:23,832 DEBUG   telegram.bot Getting updates: [297234622]
2021-04-08 01:05:23,832 DEBUG   telegram.bot [<telegram.update.Update object at 0x0000028BCE201790>]
2021-04-08 01:05:23,832 DEBUG   telegram.bot Exiting: get_updates
2021-04-08 01:05:23,832 DEBUG   telegram.bot Entering: get_updates
2021-04-08 01:05:23,833 DEBUG   telegram.ext.dispatcher Processing Update: {'update_id': 297234622, 'message': {'message_id': 991, 'date': 1617833122, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': 'B', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 291485901, 'first_name': 'Anton', 'is_bot': False, 'last_name': 'P', 'username': 'zerapten', 'language_code': 'en'}}}
2021-04-08 01:05:23,833 DEBUG   telegram.bot Entering: send_message
2021-04-08 01:05:23,977 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 523
2021-04-08 01:05:23,978 DEBUG   telegram.bot {'message_id': 992, 'date': 1617833122, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': "You're right!\nUrsula von der Leyen is the President of the European Commission since 1 December 2019. President Ursula von der Leyen also represents the Commission in European Council meetings, G7 and G20 summits as well as in meetings with countries outside the EU.", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 01:05:23,978 DEBUG   telegram.bot Exiting: send_message
2021-04-08 01:05:23,978 DEBUG   telegram.bot Entering: send_message
2021-04-08 01:05:24,488 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 698
2021-04-08 01:05:24,489 DEBUG   telegram.bot {'message_id': 993, 'date': 1617833123, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': 'The European Parliament is the voice of the people. It represents the citizens of EU countries in decision-making matters. Which of these statements is true?\nA. The Members of the European Parliament are appointed by national parliaments.\nB. EU citizens directly elect the Members of the European Parliament every four years.\nC. Countries with large populations have more Members of Parliament (MEPs) than countries with small populations.', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 01:05:24,489 DEBUG   telegram.bot Exiting: send_message
2021-04-08 01:05:24,605 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/getUpdates HTTP/1.1" 200 324
2021-04-08 01:05:24,606 DEBUG   telegram.bot Getting updates: [297234623]
2021-04-08 01:05:24,606 DEBUG   telegram.bot [<telegram.update.Update object at 0x0000028BCE201400>]
2021-04-08 01:05:24,606 DEBUG   telegram.bot Exiting: get_updates
2021-04-08 01:05:24,606 DEBUG   telegram.bot Entering: get_updates
2021-04-08 01:05:24,607 DEBUG   telegram.ext.dispatcher Processing Update: {'update_id': 297234623, 'message': {'message_id': 994, 'date': 1617833123, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': 'B', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 291485901, 'first_name': 'Anton', 'is_bot': False, 'last_name': 'P', 'username': 'zerapten', 'language_code': 'en'}}}
2021-04-08 01:05:24,607 DEBUG   telegram.bot Entering: send_message
2021-04-08 01:05:24,711 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 862
2021-04-08 01:05:24,712 DEBUG   telegram.bot {'message_id': 995, 'date': 1617833123, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': "You're wrong!\nCorrect answer: C \nEU citizens can vote every five years for who they want to represent them in the European Parliament. Parliamentary seats are divided between the individual member states according to the size of their population, which means that large countries have more Members of Parliament than small countries. The last European Parliament elections were held in spring 2019. The next elections will be held in 2024. You have the right to vote at 18 in all EU countries, except Austria and Malta, where you can vote at the age of 16, and Greece, where you can vote when you are 17.", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 01:05:24,712 DEBUG   telegram.bot Exiting: send_message
2021-04-08 01:05:24,712 DEBUG   telegram.bot Entering: send_message
2021-04-08 01:05:24,847 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 654
2021-04-08 01:05:24,848 DEBUG   telegram.bot {'message_id': 996, 'date': 1617833123, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': "The European Council brings together the heads of state or government of the EU countries. Their meetings are often referred to as 'European summits'. Which of these statements is true?\nA. A president appointed for two years chairs the European Council.\nB. The European Council meets in Strasbourg once a month.\nC. The European Council sets the EU's main priorities and overall policy direction.", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 01:05:24,848 DEBUG   telegram.bot Exiting: send_message
2021-04-08 01:05:25,444 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/getUpdates HTTP/1.1" 200 324
2021-04-08 01:05:25,445 DEBUG   telegram.bot Getting updates: [297234624]
2021-04-08 01:05:25,445 DEBUG   telegram.bot [<telegram.update.Update object at 0x0000028BCE201460>]
2021-04-08 01:05:25,445 DEBUG   telegram.bot Exiting: get_updates
2021-04-08 01:05:25,445 DEBUG   telegram.bot Entering: get_updates
2021-04-08 01:05:25,446 DEBUG   telegram.ext.dispatcher Processing Update: {'update_id': 297234624, 'message': {'message_id': 997, 'date': 1617833124, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': 'B', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 291485901, 'first_name': 'Anton', 'is_bot': False, 'last_name': 'P', 'username': 'zerapten', 'language_code': 'en'}}}
2021-04-08 01:05:25,446 DEBUG   telegram.bot Entering: send_message
2021-04-08 01:05:25,583 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 472
2021-04-08 01:05:25,584 DEBUG   telegram.bot {'message_id': 998, 'date': 1617833124, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': "You're wrong!\nCorrect answer: C \nThe European Council President chairs meetings. The President, who is appointed for a two-and-a-half-year term, can also convene extraordinary European Council meetings when needed.", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 01:05:25,584 DEBUG   telegram.bot Exiting: send_message
2021-04-08 01:05:25,584 DEBUG   telegram.bot Entering: send_message
2021-04-08 01:05:25,694 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 588
2021-04-08 01:05:25,695 DEBUG   telegram.bot {'message_id': 999, 'date': 1617833124, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': 'The European flag flies above parliaments, buildings, parks and monuments all over Europe. What do the 12 golden stars on a blue background represent?\nA. The number of countries that were part of the EU when the flag was designed.\nB. Unity, solidarity and harmony among the people of Europe.\nC. The circle of knowledge and truth.', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
2021-04-08 01:05:25,695 DEBUG   telegram.bot Exiting: send_message
2021-04-08 01:05:26,359 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/getUpdates HTTP/1.1" 200 325
2021-04-08 01:05:26,359 DEBUG   telegram.bot Getting updates: [297234625]
2021-04-08 01:05:26,360 DEBUG   telegram.bot [<telegram.update.Update object at 0x0000028BCE201400>]
2021-04-08 01:05:26,360 DEBUG   telegram.bot Exiting: get_updates
2021-04-08 01:05:26,360 DEBUG   telegram.bot Entering: get_updates
2021-04-08 01:05:26,361 DEBUG   telegram.ext.dispatcher Processing Update: {'update_id': 297234625, 'message': {'message_id': 1000, 'date': 1617833125, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': 'B', 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 291485901, 'first_name': 'Anton', 'is_bot': False, 'last_name': 'P', 'username': 'zerapten', 'language_code': 'en'}}}
2021-04-08 01:05:26,361 DEBUG   telegram.bot Entering: send_message
2021-04-08 01:05:26,475 DEBUG   telegram.vendor.ptb_urllib3.urllib3.connectionpool https://api.telegram.org:443 "POST /bot1753864794:AAG8HBLi9hlcmVYkR6bnrHJ9c6pssWZ6PEI/sendMessage HTTP/1.1" 200 520
2021-04-08 01:05:26,476 DEBUG   telegram.bot {'message_id': 1001, 'date': 1617833125, 'chat': {'id': 291485901, 'type': 'private', 'username': 'zerapten', 'first_name': 'Anton', 'last_name': 'P'}, 'text': "You're right!\nThe 12 golden stars on a blue background represent the people of Europe in a circle, a symbol of unity. The European flag symbolises both the European Union and, more broadly, the ideals of unity, solidarity and harmony among the peoples of Europe.", 'entities': [], 'caption_entities': [], 'photo': [], 'new_chat_members': [], 'new_chat_photo': [], 'delete_chat_photo': False, 'group_chat_created': False, 'supergroup_chat_created': False, 'channel_chat_created': False, 'from': {'id': 1753864794, 'first_name': 'The EU Quiz', 'is_bot': True, 'username': 'EUQuizBot'}}
